# g_OO(r)s (tab separated columns) obtained from high energy x-ray scattering (See LB Skinner CJ Benmore JCP 2014).																											
"# a = levitated droplets (lowest quality), b = flowing water stream (best quality), c = water in thin walled SiO2 glass capillary (medium quality)"																											
"# data generated by Fourier transform with a consistent maximum Q = 18.1 and an r-dependent smoothing function to minize unphysical high frequency noise (see LB Skinner et al JCP,138,074506, 2013)"																											
"# error bars (err) are generated as described in  LB Skinner et al JCP,138,074506 (2013). Signal at r<2.3 Angstrom is deemed unphysical and has beeen smoothly attenuated to zero"																											
T(K) =	254.1	err	263.1	err	268.1	err	277.1	err	284.5	err	295.1	err	307	err	312	err	323.7	err	334.1	err	342.7	err	354.8	err	365.9	err	dr (averaging width)
r	a	a	a	a	b	b	b	b	b	b	b	b	c	c	b	b	b	b	b	b	b	b	c	c	c	c	
6.03	0.904455	0.006289	0.922778	0.011043	0.922611	0.006942	0.937385	0.004846	0.941825	0.004591	0.951756	0.003855	0.958414	0.009392	0.963849	0.005305	0.967580	0.005394	0.969464	0.006015	0.970905	0.003774	0.978409	0.009494	0.979572	0.012646	0.215575
6.04	0.908273	0.006243	0.926700	0.010948	0.926308	0.006881	0.940230	0.004850	0.944608	0.004577	0.954282	0.003844	0.961007	0.009357	0.966162	0.005251	0.969436	0.005322	0.971160	0.005996	0.972470	0.003754	0.979789	0.009441	0.980738	0.012593	0.215675
6.05	0.912098	0.006200	0.930519	0.010854	0.930012	0.006817	0.943091	0.004847	0.947407	0.004568	0.956820	0.003830	0.963562	0.009299	0.968484	0.005200	0.971298	0.005249	0.972847	0.005972	0.974044	0.003735	0.981143	0.009409	0.981848	0.012491	0.215777
6.06	0.915924	0.006160	0.934216	0.010763	0.933711	0.006755	0.945967	0.004837	0.950221	0.004566	0.959366	0.003815	0.966072	0.009220	0.970808	0.005155	0.973164	0.005178	0.974525	0.005945	0.975622	0.003716	0.982471	0.009399	0.982906	0.012341	0.215878
6.07	0.919744	0.006126	0.937781	0.010678	0.937392	0.006699	0.948857	0.004820	0.953044	0.004568	0.961917	0.003797	0.968531	0.009125	0.973130	0.005118	0.975032	0.005114	0.976190	0.005916	0.977204	0.003699	0.983770	0.009410	0.983919	0.012148	0.215980
6.08	0.923554	0.006099	0.941202	0.010601	0.941043	0.006653	0.951760	0.004797	0.955875	0.004572	0.964467	0.003778	0.970934	0.009019	0.975442	0.005090	0.976901	0.005059	0.977842	0.005890	0.978785	0.003682	0.985041	0.009436	0.984894	0.011925	0.216082
6.09	0.927347	0.006083	0.944474	0.010532	0.944653	0.006620	0.954674	0.004768	0.958708	0.004576	0.967014	0.003757	0.973280	0.008908	0.977739	0.005071	0.978769	0.005015	0.979481	0.005866	0.980364	0.003668	0.986283	0.009475	0.985843	0.011687	0.216184
6.10	0.931119	0.006077	0.947596	0.010469	0.948214	0.006600	0.957596	0.004734	0.961540	0.004580	0.969552	0.003735	0.975566	0.008799	0.980015	0.005063	0.980634	0.004984	0.981104	0.005846	0.981939	0.003656	0.987497	0.009520	0.986776	0.011453	0.216287
6.11	0.934868	0.006083	0.950572	0.010412	0.951717	0.006593	0.960525	0.004698	0.964368	0.004579	0.972079	0.003714	0.977793	0.008695	0.982263	0.005064	0.982496	0.004965	0.982713	0.005832	0.983508	0.003645	0.988685	0.009564	0.987703	0.011241	0.216390
6.12	0.938591	0.006098	0.953406	0.010357	0.955156	0.006599	0.963458	0.004661	0.967187	0.004575	0.974590	0.003693	0.979963	0.008602	0.984480	0.005072	0.984354	0.004958	0.984308	0.005821	0.985068	0.003637	0.989851	0.009604	0.988639	0.011071	0.216493
6.13	0.942285	0.006122	0.956111	0.010304	0.958527	0.006613	0.966392	0.004624	0.969993	0.004564	0.977083	0.003674	0.982079	0.008520	0.986660	0.005085	0.986206	0.004960	0.985889	0.005814	0.986617	0.003630	0.990997	0.009633	0.989593	0.010956	0.216597
6.14	0.945950	0.006151	0.958700	0.010249	0.961827	0.006631	0.969324	0.004590	0.972783	0.004547	0.979554	0.003657	0.984145	0.008452	0.988800	0.005100	0.988051	0.004970	0.987458	0.005809	0.988155	0.003626	0.992126	0.009648	0.990578	0.010904	0.216700
6.15	0.949587	0.006182	0.961191	0.010192	0.965055	0.006650	0.972251	0.004560	0.975552	0.004523	0.982001	0.003643	0.986167	0.008395	0.990897	0.005114	0.989888	0.004984	0.989015	0.005803	0.989679	0.003622	0.993243	0.009646	0.991604	0.010914	0.216805
6.16	0.953195	0.006212	0.963603	0.010133	0.968213	0.006663	0.975170	0.004534	0.978299	0.004495	0.984422	0.003631	0.988152	0.008349	0.992948	0.005126	0.991717	0.005001	0.990562	0.005794	0.991189	0.003618	0.994352	0.009627	0.992680	0.010979	0.216909
6.17	0.956777	0.006235	0.965957	0.010074	0.971302	0.006667	0.978077	0.004513	0.981019	0.004462	0.986815	0.003622	0.990105	0.008310	0.994952	0.005131	0.993536	0.005018	0.992101	0.005780	0.992683	0.003615	0.995458	0.009589	0.993813	0.011085	0.217014
6.18	0.960334	0.006249	0.968276	0.010016	0.974327	0.006659	0.980968	0.004496	0.983710	0.004426	0.989179	0.003616	0.992035	0.008277	0.996909	0.005129	0.995346	0.005034	0.993634	0.005759	0.994161	0.003611	0.996563	0.009535	0.995009	0.011215	0.217119
6.19	0.963869	0.006251	0.970583	0.009962	0.977293	0.006635	0.983839	0.004484	0.986369	0.004389	0.991512	0.003612	0.993948	0.008248	0.998817	0.005119	0.997143	0.005047	0.995160	0.005729	0.995622	0.003605	0.997672	0.009466	0.996271	0.011348	0.217224
6.20	0.967385	0.006240	0.972902	0.009917	0.980207	0.006595	0.986688	0.004474	0.988995	0.004353	0.993815	0.003610	0.995851	0.008221	1.000679	0.005099	0.998929	0.005057	0.996683	0.005692	0.997067	0.003598	0.998789	0.009385	0.997600	0.011467	0.217330
6.21	0.970884	0.006215	0.975254	0.009882	0.983076	0.006540	0.989510	0.004466	0.991584	0.004319	0.996086	0.003607	0.997751	0.008197	1.002495	0.005072	1.000701	0.005063	0.998202	0.005646	0.998493	0.003589	0.999915	0.009295	0.998995	0.011556	0.217435
6.22	0.974371	0.006175	0.977661	0.009861	0.985908	0.006471	0.992301	0.004459	0.994137	0.004290	0.998326	0.003605	0.999654	0.008176	1.004267	0.005039	1.002459	0.005066	0.999719	0.005594	0.999902	0.003578	1.001054	0.009201	1.000451	0.011605	0.217542
6.23	0.977847	0.006123	0.980142	0.009853	0.988712	0.006393	0.995059	0.004451	0.996651	0.004266	1.000535	0.003602	1.001564	0.008160	1.005998	0.005001	1.004200	0.005065	1.001234	0.005538	1.001294	0.003564	1.002206	0.009105	1.001962	0.011608	0.217648
6.24	0.981315	0.006061	0.982711	0.009860	0.991496	0.006309	0.997780	0.004441	0.999125	0.004248	1.002713	0.003597	1.003484	0.008151	1.007691	0.004962	1.005924	0.005060	1.002747	0.005481	1.002669	0.003550	1.003372	0.009012	1.003520	0.011563	0.217755
6.25	0.984777	0.005992	0.985383	0.009878	0.994267	0.006225	1.000460	0.004428	1.001561	0.004236	1.004861	0.003591	1.005418	0.008151	1.009349	0.004925	1.007629	0.005053	1.004257	0.005425	1.004026	0.003534	1.004552	0.008923	1.005114	0.011474	0.217862
6.26	0.988235	0.005921	0.988166	0.009904	0.997035	0.006147	1.003099	0.004413	1.003956	0.004230	1.006979	0.003583	1.007366	0.008162	1.010975	0.004893	1.009312	0.005043	1.005764	0.005375	1.005367	0.003517	1.005745	0.008840	1.006732	0.011352	0.217970
6.27	0.991689	0.005852	0.991066	0.009932	0.999805	0.006079	1.005692	0.004395	1.006312	0.004230	1.009068	0.003573	1.009328	0.008184	1.012573	0.004869	1.010973	0.005030	1.007267	0.005334	1.006691	0.003501	1.006948	0.008767	1.008360	0.011208	0.218077
6.28	0.995140	0.005789	0.994085	0.009959	1.002584	0.006026	1.008237	0.004375	1.008628	0.004233	1.011127	0.003561	1.011302	0.008216	1.014146	0.004853	1.012608	0.005013	1.008764	0.005303	1.007998	0.003486	1.008158	0.008704	1.009984	0.011058	0.218185
6.29	0.998586	0.005736	0.997220	0.009977	1.005376	0.005990	1.010734	0.004352	1.010904	0.004238	1.013159	0.003549	1.013284	0.008257	1.015698	0.004848	1.014216	0.004993	1.010252	0.005284	1.009288	0.003472	1.009373	0.008652	1.011587	0.010918	0.218294
6.30	1.002025	0.005695	1.000465	0.009982	1.008186	0.005973	1.013181	0.004329	1.013142	0.004245	1.015161	0.003536	1.015271	0.008303	1.017231	0.004852	1.015794	0.004970	1.011729	0.005277	1.010561	0.003460	1.010587	0.008611	1.013155	0.010802	0.218403
6.31	1.005454	0.005668	1.003811	0.009970	1.011014	0.005975	1.015577	0.004306	1.015342	0.004252	1.017135	0.003523	1.017257	0.008351	1.018748	0.004865	1.017340	0.004943	1.013192	0.005281	1.011817	0.003451	1.011796	0.008582	1.014673	0.010724	0.218512
6.32	1.008870	0.005655	1.007243	0.009938	1.013861	0.005992	1.017920	0.004285	1.017503	0.004257	1.019081	0.003511	1.019235	0.008396	1.020250	0.004884	1.018852	0.004912	1.014638	0.005295	1.013056	0.003444	1.012995	0.008565	1.016125	0.010688	0.218621
6.33	1.012268	0.005655	1.010745	0.009888	1.016726	0.006022	1.020211	0.004265	1.019627	0.004260	1.020997	0.003500	1.021197	0.008434	1.021740	0.004906	1.020327	0.004877	1.016063	0.005314	1.014277	0.003439	1.014179	0.008560	1.017499	0.010698	0.218731
6.34	1.015642	0.005666	1.014298	0.009819	1.019606	0.006059	1.022450	0.004249	1.021715	0.004261	1.022882	0.003491	1.023135	0.008460	1.023218	0.004929	1.021763	0.004840	1.017464	0.005337	1.015479	0.003437	1.015341	0.008566	1.018782	0.010748	0.218841
6.35	1.018987	0.005686	1.017882	0.009736	1.022497	0.006099	1.024637	0.004236	1.023765	0.004259	1.024736	0.003484	1.025041	0.008471	1.024685	0.004948	1.023158	0.004801	1.018838	0.005360	1.016662	0.003436	1.016477	0.008583	1.019965	0.010828	0.218951
6.36	1.022295	0.005709	1.021472	0.009644	1.025394	0.006136	1.026772	0.004226	1.025778	0.004253	1.026557	0.003480	1.026907	0.008465	1.026139	0.004962	1.024511	0.004763	1.020181	0.005379	1.017824	0.003436	1.017581	0.008610	1.021040	0.010925	0.219062
6.37	1.025560	0.005733	1.025047	0.009550	1.028288	0.006168	1.028857	0.004220	1.027755	0.004245	1.028344	0.003477	1.028723	0.008441	1.027580	0.004967	1.025820	0.004725	1.021489	0.005393	1.018965	0.003436	1.018649	0.008646	1.022002	0.011024	0.219173
6.38	1.028774	0.005755	1.028583	0.009461	1.031172	0.006190	1.030891	0.004216	1.029695	0.004234	1.030095	0.003475	1.030483	0.008399	1.029005	0.004962	1.027082	0.004691	1.022759	0.005399	1.020083	0.003436	1.019676	0.008688	1.022847	0.011110	0.219284
6.39	1.031929	0.005771	1.032057	0.009385	1.034036	0.006201	1.032876	0.004214	1.031597	0.004221	1.031807	0.003475	1.032178	0.008342	1.030414	0.004946	1.028299	0.004662	1.023988	0.005397	1.021177	0.003435	1.020658	0.008734	1.023576	0.011172	0.219395
6.40	1.035018	0.005780	1.035447	0.009327	1.036872	0.006199	1.034813	0.004214	1.033460	0.004206	1.033478	0.003475	1.033802	0.008272	1.031803	0.004920	1.029467	0.004640	1.025173	0.005387	1.022246	0.003431	1.021593	0.008781	1.024192	0.011199	0.219507
6.41	1.038034	0.005780	1.038734	0.009291	1.039668	0.006186	1.036703	0.004215	1.035284	0.004190	1.035107	0.003475	1.035350	0.008192	1.033168	0.004884	1.030588	0.004626	1.026312	0.005371	1.023288	0.003426	1.022479	0.008823	1.024700	0.011187	0.219620
6.42	1.040971	0.005771	1.041898	0.009279	1.042414	0.006163	1.038547	0.004215	1.037067	0.004173	1.036690	0.003474	1.036817	0.008107	1.034506	0.004841	1.031661	0.004619	1.027404	0.005350	1.024302	0.003419	1.023315	0.008859	1.025108	0.011135	0.219732
6.43	1.043821	0.005755	1.044927	0.009290	1.045100	0.006132	1.040346	0.004215	1.038809	0.004156	1.038227	0.003472	1.038201	0.008020	1.035813	0.004792	1.032687	0.004621	1.028447	0.005326	1.025287	0.003409	1.024100	0.008883	1.025426	0.011045	0.219845
6.44	1.046580	0.005731	1.047806	0.009320	1.047715	0.006095	1.042100	0.004215	1.040508	0.004138	1.039713	0.003467	1.039501	0.007935	1.037086	0.004740	1.033666	0.004629	1.029440	0.005302	1.026241	0.003397	1.024836	0.008892	1.025666	0.010924	0.219959
6.45	1.049243	0.005702	1.050528	0.009361	1.050251	0.006057	1.043811	0.004213	1.042161	0.004119	1.041148	0.003461	1.040716	0.007854	1.038320	0.004689	1.034599	0.004643	1.030383	0.005280	1.027164	0.003384	1.025525	0.008883	1.025842	0.010783	0.220072
6.46	1.051807	0.005670	1.053088	0.009407	1.052697	0.006020	1.045478	0.004210	1.043768	0.004100	1.042529	0.003454	1.041847	0.007780	1.039511	0.004642	1.035488	0.004660	1.031277	0.005262	1.028054	0.003369	1.026168	0.008853	1.025968	0.010633	0.220186
6.47	1.054268	0.005637	1.055484	0.009449	1.055047	0.005987	1.047103	0.004207	1.045327	0.004082	1.043856	0.003444	1.042899	0.007714	1.040656	0.004600	1.036335	0.004678	1.032122	0.005249	1.028910	0.003353	1.026769	0.008801	1.026061	0.010488	0.220301
6.48	1.056626	0.005605	1.057717	0.009479	1.057293	0.005959	1.048685	0.004203	1.046836	0.004063	1.045126	0.003432	1.043874	0.007654	1.041751	0.004567	1.037140	0.004694	1.032919	0.005240	1.029733	0.003338	1.027333	0.008727	1.026137	0.010359	0.220415
6.49	1.058880	0.005576	1.059793	0.009490	1.059430	0.005939	1.050224	0.004199	1.048293	0.004044	1.046339	0.003419	1.044778	0.007600	1.042794	0.004543	1.037906	0.004707	1.033672	0.005236	1.030521	0.003323	1.027863	0.008634	1.026211	0.010257	0.220530
6.50	1.061031	0.005552	1.061720	0.009478	1.061455	0.005926	1.051720	0.004194	1.049698	0.004027	1.047494	0.003406	1.045617	0.007551	1.043781	0.004528	1.038636	0.004713	1.034381	0.005234	1.031274	0.003309	1.028366	0.008525	1.026300	0.010189	0.220646
6.51	1.063079	0.005533	1.063508	0.009440	1.063364	0.005920	1.053172	0.004190	1.051048	0.004010	1.048591	0.003392	1.046398	0.007506	1.044712	0.004522	1.039332	0.004712	1.035050	0.005232	1.031992	0.003295	1.028845	0.008404	1.026417	0.010155	0.220762
6.52	1.065028	0.005519	1.065171	0.009377	1.065156	0.005920	1.054579	0.004185	1.052342	0.003994	1.049631	0.003378	1.047128	0.007465	1.045584	0.004523	1.039995	0.004703	1.035681	0.005227	1.032676	0.003284	1.029307	0.008277	1.026574	0.010154	0.220878
6.53	1.066882	0.005510	1.066723	0.009291	1.066832	0.005924	1.055940	0.004179	1.053579	0.003980	1.050613	0.003365	1.047816	0.007428	1.046398	0.004530	1.040628	0.004686	1.036277	0.005217	1.033325	0.003273	1.029757	0.008153	1.026784	0.010177	0.220994
6.54	1.068643	0.005505	1.068180	0.009187	1.068393	0.005929	1.057255	0.004172	1.054759	0.003968	1.051539	0.003353	1.048468	0.007396	1.047153	0.004539	1.041233	0.004661	1.036843	0.005199	1.033940	0.003264	1.030198	0.008039	1.027054	0.010216	0.221111
6.55	1.070317	0.005502	1.069559	0.009075	1.069842	0.005934	1.058521	0.004163	1.055880	0.003959	1.052410	0.003341	1.049092	0.007371	1.047850	0.004550	1.041813	0.004630	1.037380	0.005172	1.034523	0.003256	1.030637	0.007942	1.027390	0.010258	0.221228
6.56	1.071908	0.005501	1.070876	0.008962	1.071183	0.005937	1.059737	0.004152	1.056943	0.003952	1.053227	0.003331	1.049695	0.007356	1.048491	0.004559	1.042368	0.004595	1.037892	0.005134	1.035073	0.003248	1.031075	0.007871	1.027797	0.010293	0.221346
6.57	1.073421	0.005501	1.072146	0.008859	1.072421	0.005936	1.060902	0.004138	1.057947	0.003946	1.053993	0.003321	1.050283	0.007355	1.049078	0.004565	1.042901	0.004557	1.038382	0.005085	1.035593	0.003241	1.031518	0.007829	1.028274	0.010309	0.221464
6.58	1.074862	0.005499	1.073385	0.008774	1.073562	0.005930	1.062014	0.004120	1.058892	0.003943	1.054710	0.003312	1.050862	0.007368	1.049613	0.004566	1.043412	0.004519	1.038853	0.005028	1.036082	0.003233	1.031966	0.007819	1.028819	0.010300	0.221582
6.59	1.076235	0.005496	1.074605	0.008716	1.074613	0.005918	1.063072	0.004099	1.059778	0.003941	1.055378	0.003304	1.051434	0.007398	1.050099	0.004563	1.043903	0.004483	1.039308	0.004963	1.036542	0.003226	1.032422	0.007842	1.029428	0.010262	0.221701
6.60	1.077544	0.005490	1.075816	0.008689	1.075579	0.005902	1.064073	0.004073	1.060607	0.003940	1.056002	0.003295	1.052004	0.007445	1.050540	0.004555	1.044374	0.004451	1.039747	0.004895	1.036975	0.003217	1.032885	0.007893	1.030093	0.010193	0.221820
6.61	1.078794	0.005482	1.077028	0.008694	1.076469	0.005880	1.065017	0.004045	1.061380	0.003939	1.056582	0.003286	1.052573	0.007506	1.050939	0.004542	1.044825	0.004424	1.040174	0.004828	1.037382	0.003208	1.033356	0.007968	1.030803	0.010097	0.221939
6.62	1.079988	0.005472	1.078245	0.008729	1.077288	0.005854	1.065901	0.004013	1.062096	0.003937	1.057122	0.003277	1.053141	0.007579	1.051300	0.004524	1.045256	0.004403	1.040588	0.004766	1.037763	0.003198	1.033832	0.008057	1.031547	0.009981	0.222059
6.63	1.081128	0.005460	1.079470	0.008788	1.078044	0.005824	1.066725	0.003979	1.062757	0.003933	1.057623	0.003266	1.053706	0.007657	1.051628	0.004502	1.045668	0.004389	1.040991	0.004714	1.038120	0.003187	1.034312	0.008152	1.032310	0.009852	0.222179
6.64	1.082216	0.005446	1.080701	0.008861	1.078743	0.005792	1.067488	0.003945	1.063365	0.003927	1.058088	0.003254	1.054267	0.007733	1.051926	0.004478	1.046058	0.004379	1.041383	0.004675	1.038455	0.003175	1.034792	0.008243	1.033076	0.009723	0.222299
6.65	1.083253	0.005431	1.081935	0.008939	1.079390	0.005758	1.068188	0.003911	1.063920	0.003918	1.058517	0.003241	1.054818	0.007801	1.052197	0.004452	1.046426	0.004374	1.041763	0.004653	1.038766	0.003162	1.035268	0.008321	1.033830	0.009606	0.222420
6.66	1.084238	0.005415	1.083164	0.009011	1.079989	0.005723	1.068825	0.003879	1.064425	0.003906	1.058913	0.003226	1.055356	0.007852	1.052445	0.004424	1.046772	0.004370	1.042131	0.004648	1.039057	0.003148	1.035736	0.008378	1.034554	0.009509	0.222541
6.67	1.085170	0.005398	1.084377	0.009066	1.080545	0.005688	1.069398	0.003851	1.064880	0.003891	1.059276	0.003210	1.055874	0.007880	1.052674	0.004397	1.047093	0.004366	1.042484	0.004660	1.039327	0.003133	1.036190	0.008408	1.035232	0.009443	0.222663
6.68	1.086046	0.005380	1.085564	0.009096	1.081059	0.005654	1.069906	0.003827	1.065288	0.003873	1.059607	0.003192	1.056366	0.007880	1.052885	0.004368	1.047388	0.004361	1.042822	0.004688	1.039576	0.003117	1.036626	0.008406	1.035847	0.009412	0.222785
6.69	1.086864	0.005360	1.086708	0.009094	1.081535	0.005619	1.070351	0.003808	1.065649	0.003853	1.059908	0.003174	1.056824	0.007846	1.053081	0.004340	1.047655	0.004352	1.043142	0.004727	1.039805	0.003101	1.037038	0.008369	1.036383	0.009417	0.222907
6.70	1.087621	0.005339	1.087793	0.009056	1.081971	0.005585	1.070732	0.003794	1.065964	0.003831	1.060177	0.003155	1.057240	0.007777	1.053263	0.004311	1.047894	0.004338	1.043441	0.004772	1.040014	0.003084	1.037419	0.008297	1.036827	0.009454	0.223030
6.71	1.088310	0.005315	1.088801	0.008982	1.082368	0.005551	1.071048	0.003787	1.066235	0.003807	1.060415	0.003135	1.057608	0.007673	1.053432	0.004283	1.048102	0.004318	1.043716	0.004820	1.040203	0.003066	1.037766	0.008193	1.037166	0.009515	0.223153
6.72	1.088928	0.005288	1.089714	0.008874	1.082722	0.005518	1.071302	0.003784	1.066463	0.003784	1.060621	0.003116	1.057919	0.007538	1.053588	0.004254	1.048279	0.004292	1.043966	0.004864	1.040371	0.003048	1.038073	0.008061	1.037390	0.009591	0.223277
6.73	1.089470	0.005257	1.090513	0.008737	1.083033	0.005485	1.071494	0.003786	1.066649	0.003761	1.060795	0.003096	1.058167	0.007376	1.053730	0.004225	1.048422	0.004261	1.044187	0.004899	1.040519	0.003030	1.038335	0.007907	1.037493	0.009669	0.223401
6.74	1.089929	0.005222	1.091181	0.008579	1.083296	0.005453	1.071624	0.003791	1.066793	0.003738	1.060935	0.003077	1.058346	0.007196	1.053857	0.004196	1.048532	0.004226	1.044375	0.004923	1.040646	0.003012	1.038550	0.007740	1.037470	0.009740	0.223525
6.75	1.090300	0.005183	1.091701	0.008408	1.083506	0.005421	1.071694	0.003797	1.066895	0.003717	1.061039	0.003059	1.058450	0.007007	1.053968	0.004168	1.048607	0.004187	1.044529	0.004931	1.040751	0.002994	1.038714	0.007569	1.037318	0.009791	0.223650
6.76	1.090578	0.005140	1.092058	0.008238	1.083659	0.005389	1.071706	0.003803	1.066957	0.003697	1.061107	0.003042	1.058475	0.006822	1.054061	0.004141	1.048647	0.004148	1.044645	0.004923	1.040834	0.002975	1.038825	0.007405	1.037040	0.009816	0.223775
6.77	1.090758	0.005093	1.092239	0.008078	1.083749	0.005359	1.071660	0.003807	1.066979	0.003679	1.061137	0.003025	1.058418	0.006651	1.054132	0.004116	1.048651	0.004110	1.044721	0.004897	1.040894	0.002958	1.038883	0.007259	1.036639	0.009809	0.223901
6.78	1.090836	0.005044	1.092234	0.007940	1.083770	0.005330	1.071558	0.003809	1.066959	0.003662	1.061127	0.003009	1.058279	0.006508	1.054178	0.004094	1.048620	0.004075	1.044755	0.004855	1.040930	0.002941	1.038887	0.007139	1.036123	0.009768	0.224026
6.79	1.090809	0.004994	1.092035	0.007834	1.083718	0.005303	1.071402	0.003806	1.066900	0.003645	1.061076	0.002995	1.058056	0.006401	1.054197	0.004076	1.048555	0.004045	1.044746	0.004799	1.040942	0.002924	1.038839	0.007053	1.035501	0.009695	0.224153
6.80	1.090674	0.004944	1.091640	0.007766	1.083587	0.005278	1.071194	0.003799	1.066799	0.003628	1.060982	0.002981	1.057752	0.006337	1.054184	0.004062	1.048455	0.004021	1.044692	0.004731	1.040930	0.002909	1.038740	0.007005	1.034787	0.009594	0.224280
6.81	1.090429	0.004895	1.091047	0.007737	1.083371	0.005254	1.070935	0.003787	1.066658	0.003611	1.060844	0.002967	1.057369	0.006318	1.054136	0.004053	1.048323	0.004004	1.044594	0.004656	1.040892	0.002895	1.038593	0.006997	1.033994	0.009472	0.224407
6.82	1.090073	0.004850	1.090260	0.007748	1.083067	0.005232	1.070627	0.003769	1.066475	0.003593	1.060660	0.002954	1.056913	0.006341	1.054049	0.004049	1.048160	0.003994	1.044450	0.004577	1.040829	0.002882	1.038403	0.007027	1.033139	0.009340	0.224534
6.83	1.089608	0.004809	1.089286	0.007792	1.082671	0.005211	1.070271	0.003747	1.066251	0.003574	1.060430	0.002942	1.056388	0.006400	1.053921	0.004049	1.047966	0.003990	1.044262	0.004500	1.040740	0.002870	1.038174	0.007087	1.032239	0.009207	0.224662
6.84	1.089036	0.004775	1.088135	0.007861	1.082180	0.005191	1.069869	0.003722	1.065984	0.003554	1.060154	0.002930	1.055803	0.006486	1.053747	0.004053	1.047744	0.003991	1.044030	0.004428	1.040625	0.002859	1.037911	0.007170	1.031313	0.009084	0.224791
6.85	1.088358	0.004748	1.086822	0.007947	1.081592	0.005171	1.069423	0.003693	1.065676	0.003533	1.059830	0.002918	1.055165	0.006586	1.053526	0.004060	1.047496	0.003995	1.043757	0.004366	1.040485	0.002850	1.037620	0.007267	1.030379	0.008982	0.224919
6.86	1.087580	0.004727	1.085361	0.008039	1.080908	0.005151	1.068935	0.003662	1.065325	0.003511	1.059460	0.002907	1.054483	0.006691	1.053255	0.004068	1.047224	0.004002	1.043443	0.004316	1.040319	0.002841	1.037307	0.007368	1.029456	0.008908	0.225049
